name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029,family,lag,cost_mult,window_start,window
wf_seasonal_Nexp_tstat,2006-01-03,2024-03-28,18.7,0.006863778418136654,0.0017113351385267261,0.10131935465547581,0.06774400055622246,0.0862167681396904,-0.3628265540132575,0.00471667555639876,-0.9204920804175951,0.2927808509266937,0.5185893350329297,2.689717689223789,0.00859244871700816,0.15257409278576595,0.31377242757854895,1.0,XBRUSD,fut,-0.3884884417514408,0.12124735106115925,,0.02,0.19,-0.13,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_tstat,2006-01-03,2024-03-28,18.2,-0.014837822919843776,-0.016835074600333733,0.06540709370477618,-0.2268534203157888,-0.2916012880157072,-0.3460617683662939,-0.048647600339701245,-0.18694913487534606,-0.9688020993139206,0.4991296779808529,2.2492817233196467,0.005691176896408906,-0.13984402372902505,0.13743589212169746,1.0,XNGUSD,fut,-1.2742650858496367,-0.10451984895206082,,-0.49,-0.29,0.12,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_tstat,2006-01-03,2024-03-28,18.7,-0.0009141008525860105,-0.003351996420192571,0.06983975403558385,-0.013088546275811191,-0.016802194299984797,-0.2684611502226574,-0.012485964607588395,-0.6868082124435348,-0.05662106588470494,0.5167514843087362,,,,,,PORT,fut,-0.6559380246211944,0.06392544994400924,,-0.09,0.0,0.03,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_tstat,2002-01-31,2026-09-22,23.2,0.003543400944545496,-0.00032075068867531975,0.08781106937462814,0.04035255429390449,0.04951674172830472,-0.2778293132487458,-0.0011544882896793024,-0.578002683626135,0.19453975838200602,0.5067440669284616,2.4905684153642977,0.0061120248544106115,0.10996580169101437,0.20434411241525705,1.0,XTIUSD,spot,0.03442626314947589,0.041874544059135356,,0.13,0.08,-0.08,B_wf_seasonal,1,1.0,2002-01-31,own
wf_seasonal_Nexp_tstat,2002-01-31,2026-09-22,24.0,0.00900912793920577,0.005624311580082919,0.08241854127843598,0.1093094806030366,0.13572271055752702,-0.3157443453797979,0.01781286557425955,-0.34942605085557543,0.535947432590607,0.5127104655001651,2.657908565574816,0.006420711774259008,0.18721329503950546,0.21598551251230422,1.0,XBRUSD,spot,-0.05148999507835291,0.14833130467318936,,0.07,0.31,-0.09,B_wf_seasonal,1,1.0,2002-01-31,own
wf_seasonal_Nexp_tstat,2002-01-31,2026-09-22,20.6,0.00623283613115504,0.002726584106276242,0.08364686858596719,0.0745136815821062,0.08889138290449569,-0.23719853362792187,0.01149494503432833,-0.8853598166357469,0.33845088958439806,0.4588303193535975,1.6240706184765032,0.004271776861509672,0.12556597022784294,0.0977243836809773,0.9998076553183305,XNGUSD,spot,0.054238617935798025,0.07667514260567466,,0.15,0.06,0.06,B_wf_seasonal,1,1.0,2002-01-31,own
wf_seasonal_Nexp_tstat,2002-01-31,2026-09-22,24.9,0.007793542713499853,0.005969781218948311,0.06064730578288904,0.12850600060289427,0.16321686067732538,-0.22993424421148545,0.025962993200166897,-0.5498418908429862,0.6413049685292893,0.5076481835564054,,,,,,PORT,spot,-0.06312358700957285,0.1962103991284686,,0.06,0.27,0.05,B_wf_seasonal,1,1.0,2002-01-31,own
wf_seasonal_Nexp_tstat,2006-01-03,2026-09-22,20.3,0.0021547365895616772,-0.0017057947777191496,0.0877848558405929,0.02454565276583046,0.030047286451687957,-0.2778293132487468,-0.00613972211129469,-0.5822292330488383,0.11059604173197744,0.5058639562157936,2.3257109170462757,0.005953368154072964,0.09236673640035402,0.20644561841236872,1.0,XTIUSD,spot,-0.15249378870195612,0.041874544059135356,,0.11,0.08,-0.08,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_tstat,2006-01-03,2026-09-22,20.7,0.010653283226399152,0.007170347288271373,0.08371276209452347,0.12725996562352224,0.15758479810799178,-0.3157443453797971,0.02270934505460875,-0.370767344116181,0.5786981150590008,0.5154480905776243,2.5942963936226158,0.006507016443433794,0.20500221753164044,0.22395052643056115,1.0,XBRUSD,spot,-0.11832592979692552,0.14833130467318936,,0.15,0.31,-0.09,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_tstat,2006-01-03,2026-09-22,19.7,0.004721662610632404,0.001281113976911552,0.08282714792218616,0.05700621993006781,0.06821283745441659,-0.2371985336279211,0.005401019801080042,-0.8822661949516118,0.25280614281315794,0.45641646489104115,1.5410601642942774,0.00409000173831473,0.10637894299804974,0.10019664645141715,1.0,XNGUSD,spot,-0.3886753740277373,0.07667514260567466,,0.04,0.06,0.06,B_wf_seasonal,1,1.0,2006-01-01,common2006
wf_seasonal_Nexp_tstat,2006-01-03,2026-09-22,21.0,0.008396755707596478,0.006695144120633545,0.058674551982289755,0.14310728286653035,0.18203762196179554,-0.21565336468336627,0.031045859778092086,-0.6363283319784522,0.6557999562353323,0.5083144368858654,,,,,,PORT,spot,-0.36486495966522475,0.1962103991284686,,0.05,0.27,0.05,B_wf_seasonal,1,1.0,2006-01-01,common2006
