name,start,end,years,ann_ret,cagr,ann_vol,sharpe,sortino,max_dd,calmar,skew,t_stat,hit_rate,turnover_py,cost_py,gross_sharpe,avg_abs_pos,time_in_mkt,symbol,dataset,is_sharpe,oos_sharpe,sr_1990-1999,sr_2000-2009,sr_2010-2019,sr_2020-2029,family,lag,cost_mult,window_start
ng_short_FebApr,1991-08-09,2024-03-28,32.5,-0.02641842456460375,-0.028490082226605873,0.07036267529732228,-0.3754607745224424,-0.2667222508467856,-0.6732583063679057,-0.042316718497398396,-1.0557315656863222,-2.1415008854629503,0.4833822091886608,0.9625698532746592,0.00330013727467084,-0.3286549537482854,0.0935464449286631,0.24566967553061722,XNGUSD,fut,-0.7318054109129599,-0.024699591870138073,-0.9,-0.49,0.11,-0.18,C_fixed_month_rule,1,1.0,
ng_short_FebApr,1991-08-09,2024-03-28,32.5,-0.02641842456460375,-0.028490082226605873,0.07036267529732228,-0.3754607745224424,-0.2667222508467856,-0.6732583063679057,-0.042316718497398396,-1.0557315656863222,-2.1415008854629503,0.4833822091886608,,,,,,PORT,fut,-0.7318054109129599,-0.024699591870138073,-0.9,-0.49,0.11,-0.18,C_fixed_month_rule,1,1.0,
ng_short_FebApr,1999-07-27,2026-09-22,21.6,-0.01781979354887627,-0.020113848871351703,0.07018970983758863,-0.2538804276311918,-0.13676206667596089,-0.437078921842454,-0.046018803163886686,-4.563217991691844,-1.178606555011789,0.4490566037735849,0.5671723716618876,0.0018354103346048234,-0.22776262118062235,0.043093335938323644,0.23899834284662125,XNGUSD,spot,-0.36923775289081456,-0.23791524729118038,,-0.25,-0.19,-0.34,C_fixed_month_rule,1,1.0,
ng_short_FebApr,1999-07-27,2026-09-22,21.6,-0.01781979354887627,-0.020113848871351703,0.07018970983758863,-0.2538804276311918,-0.13676206667596089,-0.437078921842454,-0.046018803163886686,-4.563217991691844,-1.178606555011789,0.4490566037735849,,,,,,PORT,spot,-0.36923775289081456,-0.23791524729118038,,-0.25,-0.19,-0.34,C_fixed_month_rule,1,1.0,
ng_short_JanFeb,1991-08-09,2024-03-28,32.5,0.004611173652730348,0.002622700532281863,0.0630382484958351,0.07314882254437963,0.043367103931069954,-0.35230357672176504,0.0074444334533485725,-0.8970529596225306,0.41721606857229193,0.491839762611276,0.8704803624628623,0.00228788519202548,0.10943154673473275,0.05512160498236013,0.1604049768236155,XNGUSD,fut,-0.1915581551048443,0.3620906740026447,-0.07,-0.28,0.4,0.47,C_fixed_month_rule,1,1.0,
ng_short_JanFeb,1991-08-09,2024-03-28,32.5,0.004611173652730348,0.002622700532281863,0.0630382484958351,0.07314882254437963,0.043367103931069954,-0.35230357672176504,0.0074444334533485725,-0.8970529596225306,0.41721606857229193,0.491839762611276,,,,,,PORT,fut,-0.1915581551048443,0.3620906740026447,-0.07,-0.28,0.4,0.47,C_fixed_month_rule,1,1.0,
ng_short_JanFeb,1999-07-27,2026-09-22,21.6,-0.01173095759700823,-0.014444571217777091,0.0744298252489721,-0.15761097863346438,-0.06591794688003834,-0.37464657601552576,-0.03855519346099267,-5.297647065225134,-0.7316882766129447,0.4691075514874142,0.5175049454288588,0.0013265653857394638,-0.13981884776111367,0.026667996649880947,0.15595654575584608,XNGUSD,spot,-0.36267748597201865,-0.12882227868575366,,-0.25,0.16,-0.46,C_fixed_month_rule,1,1.0,
ng_short_JanFeb,1999-07-27,2026-09-22,21.6,-0.01173095759700823,-0.014444571217777091,0.0744298252489721,-0.15761097863346438,-0.06591794688003834,-0.37464657601552576,-0.03855519346099267,-5.297647065225134,-0.7316882766129447,0.4691075514874142,,,,,,PORT,spot,-0.36267748597201865,-0.12882227868575366,,-0.25,0.16,-0.46,C_fixed_month_rule,1,1.0,
ng_AugOct_long_JanApr_short,1991-08-09,2024-03-28,32.5,-0.0190753662798666,-0.025229200919411943,0.11378515920138468,-0.1676437104254143,-0.1994386508335783,-0.7072592732519312,-0.03567178526116703,-0.058622548796742224,-0.956182852323126,0.4870583401807724,1.8694976315138414,0.007484721426236682,-0.10186055437739591,0.2242745850791146,0.5858746035618444,XNGUSD,fut,-0.2346347533616215,-0.09570324779965224,-0.31,-0.27,-0.17,0.31,C_fixed_month_rule,1,1.0,
ng_AugOct_long_JanApr_short,1991-08-09,2024-03-28,32.5,-0.0190753662798666,-0.025229200919411943,0.11378515920138468,-0.1676437104254143,-0.1994386508335783,-0.7072592732519312,-0.03567178526116703,-0.058622548796742224,-0.956182852323126,0.4870583401807724,,,,,,PORT,fut,-0.2346347533616215,-0.09570324779965224,-0.31,-0.27,-0.17,0.31,C_fixed_month_rule,1,1.0,
ng_AugOct_long_JanApr_short,1999-07-27,2026-09-22,21.6,-0.007685559241973566,-0.014755435497783576,0.11944889252962704,-0.06434182083410533,-0.06112686752707778,-0.45889261808507853,-0.03215444074772177,-1.15636893352772,-0.29869845621432894,0.4473601999375195,1.2109869788865153,0.004662769862097769,-0.02530571890201075,0.12039961793874264,0.5794512981034801,XNGUSD,spot,0.4458154037830296,-0.1451418332583725,,0.12,-0.18,-0.07,C_fixed_month_rule,1,1.0,
ng_AugOct_long_JanApr_short,1999-07-27,2026-09-22,21.6,-0.007685559241973566,-0.014755435497783576,0.11944889252962704,-0.06434182083410533,-0.06112686752707778,-0.45889261808507853,-0.03215444074772177,-1.15636893352772,-0.29869845621432894,0.4473601999375195,,,,,,PORT,spot,0.4458154037830296,-0.1451418332583725,,0.12,-0.18,-0.07,C_fixed_month_rule,1,1.0,
ng_SepOct_long_FebApr_short,1991-08-09,2024-03-28,32.5,-0.029717058925469005,-0.03352404893890637,0.09352965878404101,-0.31772872168907806,-0.3100399505149445,-0.7324786077804187,-0.04576795633730802,-0.2762209907426438,-1.812216841292169,0.4819832804842894,1.8565736579348555,0.005923903979484986,-0.25444496541412637,0.16264068856805408,0.41522322517687243,XNGUSD,fut,-0.3837359550189764,-0.2502713016862434,-0.54,-0.28,-0.25,-0.15,C_fixed_month_rule,1,1.0,
ng_SepOct_long_FebApr_short,1991-08-09,2024-03-28,32.5,-0.029717058925469005,-0.03352404893890637,0.09352965878404101,-0.31772872168907806,-0.3100399505149445,-0.7324786077804187,-0.04576795633730802,-0.2762209907426438,-1.812216841292169,0.4819832804842894,,,,,,PORT,fut,-0.3837359550189764,-0.2502713016862434,-0.54,-0.28,-0.25,-0.15,C_fixed_month_rule,1,1.0,
ng_SepOct_long_FebApr_short,1999-07-27,2026-09-22,21.6,0.0009574730542716278,-0.0038410186202189056,0.097807949966862,0.00978931727529333,0.008010787480694937,-0.4041121171742377,-0.009504834071983062,-1.0394084215317068,0.04544562027645385,0.44747252747252747,1.1772551950735368,0.0035876084218997854,0.046464871792744104,0.08400603347500338,0.4089486282452587,XNGUSD,spot,0.6203856690156903,-0.09114518263847833,,0.42,-0.18,-0.05,C_fixed_month_rule,1,1.0,
ng_SepOct_long_FebApr_short,1999-07-27,2026-09-22,21.6,0.0009574730542716278,-0.0038410186202189056,0.097807949966862,0.00978931727529333,0.008010787480694937,-0.4041121171742377,-0.009504834071983062,-1.0394084215317068,0.04544562027645385,0.44747252747252747,,,,,,PORT,spot,0.6203856690156903,-0.09114518263847833,,0.42,-0.18,-0.05,C_fixed_month_rule,1,1.0,
carry_sign,1991-10-29,2024-03-28,32.4,0.08279315350096846,0.07412249592411913,0.1502146579633435,0.5511656094252284,0.8137274472595352,-0.4212392428395664,0.1759629407375739,0.019806243572155522,3.136367323367963,0.5133136094674556,14.805804960377627,0.019749089783619167,0.6825263811183231,0.6095809622343473,0.9849264705882353,XTIUSD,fut,0.5118222052448038,0.5899555717854985,0.45,0.58,0.57,0.64,C_carry,1,1.0,
carry_sign,1990-08-23,2024-03-28,34.1,0.07225341103611371,0.06495316132633477,0.13635858965676498,0.5298779579488639,0.6945798885367739,-0.3863854381434645,0.16810457878129903,-0.35365424580513216,3.09383710036096,0.5050075456166827,14.846206600274277,0.01604611827169904,0.6474300771075808,0.4378412395401869,0.8322663252240717,XBRUSD,fut,0.6124081047398585,0.4323095273701933,0.72,0.57,0.48,0.03,C_carry,1,1.0,
carry_sign,1991-08-09,2024-03-28,32.5,-0.02007839729485207,-0.02907612580138097,0.13723072679615556,-0.14631123629241433,-0.19996960575792694,-0.7055205704088783,-0.04121230056344091,-0.17180962861235086,-0.8345096567595127,0.4951888553784288,10.115285670809586,0.01802126583045242,-0.014992015680607434,0.31467253015012203,0.8356916321053915,XNGUSD,fut,-0.13384252276783687,-0.15836207925161958,-0.44,0.09,0.2,-0.82,C_carry,1,1.0,
carry_sign,1990-08-23,2024-03-28,34.4,0.04576158459132683,0.04227309445126459,0.09330733570759582,0.49043930195084906,0.7003376206288303,-0.2998193850847789,0.14099520095844095,-0.11374197089101765,2.8753723019636874,0.5156105457909343,,,,,,PORT,fut,0.5171690739755704,0.4605354714598601,0.45,0.59,0.65,-0.05,C_carry,1,1.0,
carry_deseason_sign,1991-10-29,2024-03-28,32.4,0.027596223973332182,0.016844817040707172,0.1475503245275851,0.18702923264782764,0.26193565442299016,-0.5598815228742112,0.030086395697133415,-0.07318841312235179,1.0642760792041195,0.5173267326732673,14.119154964841863,0.018456782384456392,0.3120794462847752,0.5668302112691819,0.9406862745098039,XTIUSD,fut,0.31923427008513233,0.06081969627173452,0.49,0.03,0.19,0.06,C_carry,1,1.0,
carry_deseason_sign,1990-08-23,2024-03-28,34.1,0.06526723599709285,0.0580200811626439,0.13301732258856364,0.4906671907610949,0.6306367250988902,-0.3866429741597591,0.1500611288456266,-0.3141725212809104,2.8648943326173675,0.5102100778610255,12.510173700935947,0.014715404357313716,0.6012195430109811,0.41725693849157075,0.7818647421720405,XBRUSD,fut,0.4358256106166997,0.5557012018779255,0.51,0.51,0.84,-0.5,C_carry,1,1.0,
carry_deseason_sign,1991-08-09,2024-03-28,32.5,0.016448046524775235,0.007590862345491001,0.1333217506318473,0.12337106621255389,0.1697102854290018,-0.6889823397555427,0.011017499154164546,0.03700457999722136,0.7036667089144899,0.49636583888552394,13.393851479529367,0.020757684835767783,0.27890076827681526,0.29304730757487707,0.794949987801903,XNGUSD,fut,0.5599502329222285,-0.26966899227803326,0.43,0.44,-0.38,0.02,C_carry,1,1.0,
carry_deseason_sign,1990-08-23,2024-03-28,34.4,0.03655106162519389,0.03270895567935339,0.09341493759815979,0.3912764121560996,0.5447233733901868,-0.31440038261690395,0.10403599196381758,-0.06569728221909095,2.2939951048990945,0.5153411880216003,,,,,,PORT,fut,0.5640280643228978,0.19646529811601685,0.66,0.42,0.34,-0.11,C_carry,1,1.0,
ng_AugOct_long_carry_filtered,1991-08-09,2024-03-28,32.5,0.0041179221332466424,0.002630259259133627,0.05462964576567741,0.07537889136073882,0.042636974058309754,-0.3035131750156128,0.008666046404734574,0.34149501268413834,0.42993562456572654,0.464,2.166529218851128,0.003467834302779536,0.1387590760706682,0.05219393069945087,0.12734813369114417,XNGUSD,fut,0.25436850239862924,-0.09816555243031415,0.06,0.27,-0.2,0.26,C_carry,1,1.0,
ng_AugOct_long_carry_filtered,1991-08-09,2024-03-28,32.5,0.0041179221332466424,0.002630259259133627,0.05462964576567741,0.07537889136073882,0.042636974058309754,-0.3035131750156128,0.008666046404734574,0.34149501268413834,0.42993562456572654,0.464,,,,,,PORT,fut,0.25436850239862924,-0.09816555243031415,0.06,0.27,-0.2,0.26,C_carry,1,1.0,
ng_JanApr_short_carry_filtered,1991-08-09,2024-03-28,32.5,-0.0004945769656404081,-0.002058515065744726,0.05592191896541936,-0.008844062843162472,-0.005146505536048071,-0.3586604382968095,-0.0057394539401114586,-0.6465316804274088,-0.05044353417161114,0.4716285924834193,2.6623040633972797,0.0040118456152535556,0.06285556252377665,0.05370103002391567,0.15223225176872407,XNGUSD,fut,-0.3146657357094306,0.2475883135681159,-0.27,-0.37,0.36,0.37,C_carry,1,1.0,
ng_JanApr_short_carry_filtered,1991-08-09,2024-03-28,32.5,-0.0004945769656404081,-0.002058515065744726,0.05592191896541936,-0.008844062843162472,-0.005146505536048071,-0.3586604382968095,-0.0057394539401114586,-0.6465316804274088,-0.05044353417161114,0.4716285924834193,,,,,,PORT,fut,-0.3146657357094306,0.2475883135681159,-0.27,-0.37,0.36,0.37,C_carry,1,1.0,
ng_AugOct_JanApr_carry_filtered,1991-08-09,2024-03-28,32.5,0.0035113137781604617,0.0004949053732643538,0.077656723688332,0.04521583723069224,0.036710124071740596,-0.33651466292531096,0.0014706799666979072,-0.11862708753002889,0.2578957964107866,0.46817082997582593,4.724308745528778,0.007356566114434634,0.13985523433907887,0.10515094638091822,0.27958038545986824,XNGUSD,fut,-0.030855240654290045,0.11386515024756638,-0.13,-0.1,0.1,0.44,C_carry,1,1.0,
ng_AugOct_JanApr_carry_filtered,1991-08-09,2024-03-28,32.5,0.0035113137781604617,0.0004949053732643538,0.077656723688332,0.04521583723069224,0.036710124071740596,-0.33651466292531096,0.0014706799666979072,-0.11862708753002889,0.2578957964107866,0.46817082997582593,,,,,,PORT,fut,-0.030855240654290045,0.11386515024756638,-0.13,-0.1,0.1,0.44,C_carry,1,1.0,
